frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_14,ID_15,ID_17
1636,(1903!852),(1894!1121),(721!1375),(1435!2127),(1540!2811),(718!2750),(1545!526),(1150!2806),(1620!1936),,(114!2719),,,,,
1637,(1904!852),(1894!1122),(721!1373),(1434!2129),(1540!2812),(718!2749),(1544!528),(1143!2808),(1620!1940),,(121!2728),,,,,
1638,(1904!851),,(721!1372),(1435!2128),,(717!2749),(1543!530),(1144!2810),(1620!1945),,(120!2728),,,,,
1639,(1903!852),(1890!1119),(722!1372),(1435!2129),(1540!2811),(718!2748),(1540!532),(1150!2810),(1621!1945),,(123!2734),,,,,
1640,(1904!853),(1891!1121),(721!1374),(1434!2129),(1541!2812),(718!2749),(1540!533),(1150!2810),(1622!1949),,(122!2734),,,,,
1641,(1903!852),(1890!1120),(721!1374),(1434!2129),(1539!2810),(718!2749),(1535!531),(1151!2806),(1620!1955),,(122!2737),,,,,
1642,(1903!852),(1889!1111),(722!1374),(1433!2129),(1540!2810),(718!2749),(1532!538),(1148!2809),(1619!1956),,(122!2736),,,,,
1643,(1903!852),(1892!1120),(721!1374),(1434!2127),(1540!2811),(718!2749),(1526!540),(1145!2807),(1616!1961),,(122!2737),,,,,
1644,(1903!852),(1891!1120),(722!1374),(1435!2130),(1541!2811),(720!2749),(1524!540),(1149!2806),(1614!1963),,(119!2736),,,,,
1645,(1902!852),(1889!1113),(722!1373),(1434!2130),(1541!2811),(718!2749),(1520!544),(1152!2806),(1615!1967),,(123!2737),,,,,
1646,(1902!852),,(721!1374),(1435!2129),(1541!2811),(718!2749),(1518!547),(1151!2806),(1615!1969),,(123!2737),,,,,
1647,(1903!854),(1893!1126),(722!1374),(1435!2127),(1541!2811),(719!2748),(1514!546),(1151!2806),(1618!1977),,(124!2736),,,,,
1648,(1902!852),(1893!1127),(722!1374),(1434!2129),(1541!2811),(719!2748),(1512!553),(1150!2806),(1616!1980),(1466!2807),(117!2739),,,,,
1649,(1900!852),(1894!1125),(722!1375),(1434!2129),(1538!2812),(718!2748),(1507!557),(1149!2806),(1618!1984),(1466!2807),(117!2738),,,,,
1650,(1904!853),(1893!1127),(722!1374),(1434!2129),(1539!2811),(718!2749),(1507!557),(1148!2807),(1614!1988),,(121!2738),,,,,
1651,(1903!851),(1893!1127),(722!1374),(1435!2129),(1540!2810),(719!2750),(1502!558),(1144!2806),(1611!1990),,(115!2738),,,,,
1652,(1903!852),(1892!1126),(720!1374),(1435!2129),(1541!2810),(719!2749),(1500!558),(1149!2807),(1607!1995),,(115!2739),,,,,
1653,(1901!851),(1892!1125),(722!1373),(1434!2126),(1541!2811),(719!2748),(1494!563),(1152!2806),(1600!2003),,(114!2739),,,,,
1654,(1903!851),(1894!1125),(722!1374),(1434!2129),(1540!2812),(717!2749),(1489!565),(1149!2807),(1601!2005),,(113!2739),,,,,
1655,(1905!851),(1894!1126),(721!1374),(1434!2129),(1540!2811),(718!2750),(1487!568),(1150!2810),(1597!2009),,(114!2739),,,,,
1656,(1903!850),(1893!1124),(722!1374),(1434!2128),(1539!2811),(718!2750),(1483!571),(1149!2806),(1595!2012),,(114!2740),,,,,
1657,(1902!852),(1895!1126),(719!1371),(1432!2128),(1539!2811),(716!2749),(1480!573),(1149!2807),(1596!2016),,(113!2739),,,,,
1658,(1905!851),,(722!1374),(1434!2128),(1539!2812),(716!2748),(1479!577),(1150!2807),(1596!2019),,(113!2740),,,,,
1659,(1904!853),,(722!1374),(1435!2128),(1539!2811),(717!2748),(1477!577),(1150!2808),(1593!2019),,(114!2740),,,,,
1660,(1902!851),,(722!1374),(1435!2128),(1537!2811),(717!2748),(1475!581),(1151!2806),(1590!2021),,(114!2740),,,,,
1661,(1901!853),(1897!1126),(721!1372),(1432!2130),(1538!2812),(717!2748),(1471!583),(1151!2806),(1582!2025),,(114!2740),,,,,
1662,(1903!851),(1896!1125),(721!1375),(1435!2128),(1541!2811),(719!2748),(1469!583),(1148!2807),(1579!2025),,(114!2739),,,,,
1663,(1904!851),(1895!1124),(721!1374),(1430!2130),(1542!2811),(718!2748),(1465!586),(1146!2808),(1577!2028),,(114!2741),,,,,
1664,(1903!852),(1895!1124),(722!1372),(1435!2127),(1540!2811),(719!2749),(1462!589),(1148!2809),(1569!2031),,(120!2741),,,,,
1665,(1902!851),(1895!1123),(721!1372),(1435!2129),(1540!2811),(717!2749),(1455!594),(1150!2809),(1570!2033),,(115!2740),,,,,
1666,(1903!852),(1896!1127),(722!1374),(1435!2129),(1541!2811),(717!2749),(1453!597),(1149!2808),(1568!2036),,(115!2738),,,,,
1667,(1902!854),(1896!1127),(721!1373),(1434!2129),(1541!2811),(716!2748),(1451!602),(1150!2810),(1565!2035),(1465!2807),(115!2738),,,,,
1668,(1901!851),(1897!1130),(721!1373),(1435!2127),(1542!2811),(718!2749),(1450!601),(1152!2806),(1559!2036),(1469!2809),(115!2738),,,,,
1669,(1902!851),(1895!1132),(719!1372),(1434!2128),(1538!2811),(718!2748),(1448!605),(1148!2809),(1553!2037),,(115!2738),,,,,
1670,(1903!851),(1895!1135),(722!1373),(1434!2129),(1542!2811),(718!2749),(1447!610),(1150!2810),(1545!2040),,(116!2738),,,,,
1671,(1904!851),(1895!1138),(722!1374),(1434!2129),(1541!2811),(718!2749),(1447!613),(1151!2807),(1543!2040),(1468!2807),(116!2739),,,,,
1672,(1903!853),(1892!1136),(721!1375),(1431!2129),(1541!2809),(718!2749),(1445!615),(1151!2809),(1539!2040),,(116!2738),,,,,
1673,(1902!851),(1888!1124),(723!1374),(1431!2129),(1540!2809),(718!2748),(1444!617),(1153!2807),(1535!2041),,(123!2739),,,,,
1674,(1902!850),(1890!1103),(723!1372),(1435!2128),(1540!2809),(719!2749),(1442!619),(1152!2806),(1531!2043),,(116!2738),,,,,
1675,(1902!851),(1890!1089),(722!1374),(1435!2128),(1540!2810),(718!2749),(1441!621),(1153!2808),(1528!2042),,(115!2739),,,,,
1676,(1902!851),(1882!1081),(722!1373),(1435!2129),(1540!2811),(717!2750),(1441!626),(1151!2806),(1525!2044),,(122!2739),,,,,
1677,(1903!851),(1867!1077),(720!1373),(1435!2128),(1539!2810),(718!2749),(1441!626),(1148!2807),(1522!2046),,(116!2739),,,,,
1678,(1902!852),(1850!1075),(719!1374),(1435!2128),(1540!2810),(718!2749),(1441!628),(1152!2806),(1519!2043),,(117!2738),,,,,
1679,(1903!852),(1828!1065),(722!1374),(1435!2129),(1539!2811),(718!2750),(1441!629),(1149!2809),(1513!2041),,,,,,,
1680,(1903!852),(1828!1060),(723!1372),(1435!2129),(1540!2810),(719!2750),(1441!631),(1145!2807),(1509!2043),,(117!2738),,,,,
1681,(1903!851),(1823!1061),(721!1374),(1434!2129),(1540!2810),(718!2749),(1441!635),(1151!2808),(1502!2044),,(122!2738),,,,,
1682,(1903!851),(1820!1061),(721!1371),(1435!2129),(1541!2809),(718!2749),(1441!638),(1148!2806),(1502!2044),,(116!2738),,,,,
1683,(1903!851),(1815!1060),(721!1374),(1435!2126),(1541!2810),(718!2749),(1441!641),(1150!2806),(1495!2047),,(116!2737),,,,,
1684,(1903!851),(1808!1064),(722!1373),(1432!2128),(1539!2810),(717!2749),(1440!643),(1148!2806),(1494!2047),,(122!2736),,,,,
1685,(1902!852),(1798!1067),(721!1372),(1435!2129),(1541!2810),(718!2751),(1439!646),(1147!2806),(1488!2047),,(117!2735),,,,,
1686,(1904!852),(1800!1078),(722!1372),(1434!2129),(1540!2810),(718!2750),(1439!645),(1151!2806),(1490!2045),,(117!2735),,,,,
1687,(1904!851),(1800!1077),(722!1374),(1435!2129),(1540!2811),(718!2750),(1437!651),(1152!2806),(1489!2042),,(117!2736),,,,,
1688,(1903!852),(1801!1076),(723!1373),(1433!2129),,(719!2750),(1434!656),(1150!2809),(1489!2041),,(117!2736),,,,,
1689,(1903!851),(1793!1074),(722!1374),(1434!2129),(1538!2810),(717!2750),(1432!659),(1144!2809),(1485!2040),,(117!2736),,,,,
1690,(1903!854),(1793!1072),(721!1373),(1434!2129),(1538!2811),(717!2749),(1431!662),(1143!2810),(1482!2035),,(122!2737),,,,,
1691,(1903!851),(1790!1072),(721!1372),(1434!2129),(1538!2810),(718!2750),(1426!664),(1143!2808),(1479!2035),,(122!2742),,,,,
1692,(1903!851),(1789!1072),(722!1373),(1435!2130),(1538!2812),(717!2749),(1428!669),(1149!2806),(1476!2034),,(116!2742),,,,,
1693,(1904!853),(1791!1070),(721!1373),(1435!2129),(1541!2811),(718!2749),(1428!673),(1145!2806),(1475!2031),,(122!2741),,,,,
1694,(1902!851),(1791!1071),(722!1374),(1435!2131),(1542!2811),(718!2748),(1428!676),(1145!2807),(1473!2029),,(121!2739),,,,,
1695,(1903!851),(1792!1072),(721!1373),(1434!2129),(1541!2813),(718!2749),(1426!679),(1151!2807),(1468!2028),,(117!2739),,,,,
1696,(1902!852),(1792!1072),(721!1374),(1435!2129),(1540!2812),(717!2749),(1425!679),(1150!2808),(1466!2028),,(120!2739),,,,,
1697,(1902!851),(1792!1071),(721!1372),(1434!2129),(1541!2813),(718!2749),(1421!684),(1151!2809),(1460!2027),,(123!2741),,,,,
1698,(1902!851),(1793!1072),(722!1371),(1435!2128),(1541!2812),(717!2750),(1418!686),(1151!2809),(1458!2023),,(121!2740),,,,,
1699,(1902!854),(1793!1069),(722!1374),(1434!2128),(1540!2812),(715!2749),(1415!690),(1153!2807),(1459!2022),,(118!2741),,,,,
1700,(1903!851),(1793!1071),(720!1374),(1435!2129),(1541!2811),(717!2749),(1413!693),(1152!2807),(1455!2020),,(122!2739),,,,,
1701,(1903!852),(1793!1071),(724!1374),(1435!2128),(1542!2810),(717!2751),(1409!698),(1151!2806),(1451!2019),,(123!2742),,,,,
1702,(1903!853),(1793!1070),(723!1374),(1435!2126),(1542!2811),(717!2749),(1408!704),(1149!2807),(1444!2018),,(122!2739),,,,,
1703,(1902!852),(1795!1069),(723!1373),(1435!2128),(1541!2812),(718!2749),(1405!704),(1146!2809),(1443!2017),,(118!2739),,,,,
1704,(1902!853),(1796!1067),(723!1373),(1435!2129),(1541!2811),(716!2750),(1402!710),(1151!2806),(1440!2019),,(118!2739),,,,,
1705,(1903!853),(1798!1068),(722!1372),(1434!2130),,(717!2750),(1401!716),(1145!2806),(1435!2018),(1450!2810),(122!2741),,,,,
1706,(1903!851),(1799!1068),(718!1374),(1435!2129),(1541!2810),(718!2750),(1398!721),(1150!2806),(1433!2020),,(122!2739),,,,,
1707,(1900!854),(1801!1064),(722!1374),(1434!2130),(1542!2811),(714!2750),(1395!723),(1150!2810),(1429!2021),,(122!2739),,,,,
1708,(1902!851),(1803!1063),(723!1373),(1434!2130),(1541!2811),(718!2750),(1392!723),(1150!2809),(1426!2021),,(122!2738),,,,,
1709,(1904!852),(1804!1062),(722!1374),(1435!2128),(1541!2812),(718!2749),(1388!727),(1145!2807),(1423!2017),,(123!2741),,,,,
1710,(1904!851),(1806!1060),(723!1374),(1435!2129),(1540!2812),(718!2749),(1384!731),(1151!2806),(1419!2020),,(122!2738),,,,,
1711,(1902!851),(1809!1058),(722!1374),(1434!2130),,(718!2749),(1380!736),(1148!2806),(1415!2018),,(123!2739),,,,,
1712,(1903!851),(1811!1058),(724!1372),(1434!2129),(1541!2811),(717!2750),(1378!739),(1154!2806),(1412!2018),,(118!2738),,,,,
1713,(1903!853),(1812!1055),(723!1374),(1434!2129),(1542!2810),(718!2750),(1376!743),(1146!2808),(1407!2019),,(122!2743),,,,,
1714,(1902!853),(1813!1057),(724!1374),(1434!2130),(1541!2810),(717!2750),(1373!750),(1150!2806),(1404!2021),,(117!2740),,,,,
1715,(1903!852),(1814!1057),(725!1373),(1434!2129),(1540!2809),(717!2750),(1372!753),(1151!2806),(1398!2023),,(123!2739),,,,,
1716,(1903!853),(1817!1056),(725!1373),(1435!2128),(1542!2811),(716!2750),(1369!757),(1152!2809),(1395!2023),,(122!2740),,,,,
1717,(1903!852),(1816!1058),(723!1374),(1434!2129),(1541!2811),(717!2749),(1367!757),(1152!2806),(1394!2024),,(117!2740),,,,,
1718,(1903!852),(1821!1058),(721!1373),(1434!2129),(1542!2812),(716!2749),(1364!759),(1152!2806),(1390!2026),,(123!2738),,,,,
1719,(1902!852),(1822!1056),(723!1374),(1432!2127),(1540!2811),(718!2750),(1360!763),(1151!2806),(1385!2027),,(122!2739),,,,,
1720,(1903!852),(1824!1056),(722!1374),(1434!2128),(1541!2811),(716!2750),(1355!767),(1151!2807),(1377!2024),,(123!2739),,,,,
1721,(1903!851),(1828!1058),(722!1374),(1434!2130),,(718!2750),(1351!771),(1146!2809),(1374!2026),,(117!2739),,,,,
1722,(1903!851),(1827!1058),(720!1374),(1434!2129),,(718!2750),(1346!773),(1147!2809),(1372!2029),(1442!2810),(117!2740),,,,,
1723,(1903!852),(1830!1055),(720!1374),(1434!2130),(1542!2809),(716!2749),(1343!777),(1147!2809),(1371!2033),,,,,,,
1724,(1903!852),(1830!1054),(724!1374),(1434!2129),(1541!2810),(717!2751),(1341!781),(1147!2807),(1366!2033),,(122!2740),,,,,
1725,(1903!853),(1835!1049),(723!1374),(1435!2128),(1541!2811),(717!2750),(1338!784),(1148!2806),(1363!2035),,(118!2739),,,,,
1726,(1904!853),(1840!1048),(723!1374),(1435!2128),(1541!2810),(717!2750),(1335!786),(1147!2807),(1358!2036),,(123!2739),,,,,
1727,(1903!852),(1842!1047),(723!1373),(1434!2129),,(718!2751),(1328!789),(1150!2809),(1354!2036),,(118!2740),,,,,
1728,(1900!851),(1845!1046),(720!1374),(1435!2128),(1541!2812),(716!2745),(1325!789),(1151!2807),(1349!2035),,(118!2739),,,,,
1729,(1903!851),(1848!1044),(722!1374),(1433!2129),(1540!2812),(716!2751),(1321!790),(1151!2807),(1345!2034),,(117!2739),,,,,
1730,(1903!851),(1850!1044),(722!1374),(1434!2130),(1540!2812),(717!2751),(1318!792),(1151!2807),(1342!2035),,(118!2737),,,,,
1731,(1904!852),(1852!1045),(724!1373),(1434!2129),(1540!2811),(719!2750),(1314!793),(1151!2806),(1339!2035),,,,,,,
1732,(1902!852),(1855!1043),(723!1374),(1436!2127),(1539!2811),(719!2751),(1310!794),(1150!2808),(1336!2036),(1435!2809),(118!2739),,,,,
1733,(1900!852),(1859!1046),(723!1374),(1434!2129),(1540!2811),(717!2750),(1307!796),(1151!2807),(1332!2037),,(118!2739),,,,,
1734,(1903!852),(1859!1046),(721!1372),(1435!2127),(1539!2812),(718!2750),(1305!799),(1148!2806),(1329!2034),,(118!2739),,,,,
1735,(1902!852),(1861!1044),(724!1374),(1434!2130),(1541!2811),(718!2750),(1303!802),(1146!2808),(1326!2036),,(117!2740),,,,,
1736,(1904!852),(1863!1046),(723!1373),(1434!2129),(1541!2811),(717!2750),(1302!803),(1149!2806),(1323!2036),,(119!2740),,,,,
1737,(1902!852),(1863!1044),(725!1374),(1434!2129),(1539!2811),(718!2750),(1300!806),(1150!2807),(1319!2036),,(123!2740),,,,,
1738,(1902!852),(1865!1043),(723!1375),(1434!2130),(1542!2810),(718!2751),(1297!808),(1148!2810),(1317!2034),,(118!2740),,,,,
1739,(1902!853),(1866!1041),(724!1374),(1435!2127),(1540!2811),(718!2750),(1292!810),(1152!2807),(1311!2035),,(118!2740),,,,,
1740,(1902!852),(1867!1040),(724!1373),(1435!2129),,(717!2750),(1289!811),(1150!2807),(1311!2033),,(123!2741),,,,,
1741,(1903!853),(1871!1042),(725!1375),(1434!2130),(1541!2811),(717!2750),(1287!816),(1150!2807),(1309!2034),,(119!2740),,,,,
1742,(1902!853),(1873!1040),(723!1374),(1434!2129),(1542!2809),(717!2750),(1280!818),(1149!2809),(1306!2035),,(118!2739),,,,,
1743,(1903!851),(1877!1037),(723!1374),(1431!2128),(1539!2811),(718!2751),(1277!822),(1151!2806),(1304!2034),,(119!2740),,,,,
1744,(1902!851),(1878!1037),(721!1374),(1434!2130),(1541!2812),(714!2745),(1273!825),(1149!2809),(1301!2033),,(118!2739),,,,,
1745,(1903!851),(1879!1037),(722!1374),(1434!2130),(1541!2811),(717!2750),(1270!830),(1148!2807),(1302!2034),,(124!2741),,,,,
1746,(1901!853),(1876!1038),(721!1374),(1434!2129),(1542!2809),(717!2750),(1265!834),(1149!2809),(1298!2032),,(118!2739),,,,,
1747,(1902!852),(1874!1038),(723!1374),(1434!2129),(1541!2811),(718!2750),(1261!836),(1150!2807),(1296!2032),,(125!2739),,,,,
1748,(1902!853),(1874!1040),(724!1374),(1431!2128),,(717!2750),(1256!841),(1149!2807),(1292!2031),,(122!2738),,,,,
1749,(1901!853),(1874!1042),(722!1374),(1435!2128),(1541!2810),(718!2751),(1250!845),(1153!2806),(1288!2029),,(123!2740),,,,,
1750,(1903!854),(1874!1043),(721!1374),(1431!2128),(1540!2811),(715!2746),(1246!851),(1151!2809),(1286!2027),,(123!2739),,,,,
1751,(1903!852),(1876!1041),(724!1374),(1435!2129),(1542!2813),(718!2751),(1243!854),(1150!2810),(1284!2027),(1409!2809),(122!2739),,,,,
1752,(1903!852),(1875!1043),(722!1374),(1435!2127),(1541!2811),(718!2751),(1239!858),(1151!2807),(1283!2028),(1410!2809),(123!2738),,,,,
1753,(1903!852),(1874!1044),(722!1374),(1431!2129),(1541!2811),(718!2752),(1235!862),(1151!2808),(1282!2028),(1409!2809),(118!2740),,,,,
1754,(1903!851),(1873!1044),(723!1373),(1431!2129),,(718!2751),(1231!867),(1151!2807),(1281!2026),,(122!2739),,,,,
1755,(1902!852),(1873!1046),(723!1374),(1431!2128),(1540!2812),(717!2751),(1226!871),(1151!2806),(1277!2026),,(123!2739),,,,,
1756,(1903!851),(1872!1046),(723!1374),(1432!2128),(1540!2812),(718!2751),(1221!873),(1151!2806),(1275!2025),,(123!2739),,,,,
1757,(1904!852),(1873!1046),(722!1374),(1434!2127),(1542!2809),(719!2752),(1215!878),(1149!2807),(1272!2025),,(118!2739),,,,,
1758,(1903!851),(1873!1047),(721!1374),(1434!2129),(1543!2811),(718!2751),(1212!884),(1152!2806),(1271!2025),,(117!2738),,,,,
1759,(1903!852),(1876!1046),(723!1374),(1435!2127),(1540!2810),(713!2744),(1207!888),(1149!2809),(1268!2025),,(123!2739),,,,,
1760,(1902!851),(1875!1047),(723!1374),(1432!2129),(1539!2811),(717!2751),(1203!891),(1151!2807),(1266!2025),,(117!2739),,,,,
1761,(1903!851),(1876!1046),(722!1372),(1434!2126),(1540!2812),(718!2751),(1202!896),(1151!2806),(1260!2024),,(122!2739),,,,,
1762,(1902!852),(1876!1047),(723!1374),(1434!2129),(1540!2812),(717!2751),(1199!899),(1146!2806),(1256!2021),,(123!2739),,,,,
1763,(1902!852),(1876!1048),(722!1374),(1433!2130),(1542!2812),(719!2751),(1195!903),(1152!2806),(1253!2020),,(123!2740),,,,,
1764,(1902!852),(1875!1048),(722!1374),(1434!2128),(1541!2812),(718!2751),(1194!907),(1151!2806),(1249!2020),,(118!2739),,,,,
1765,(1901!852),(1875!1047),(722!1374),(1434!2129),(1541!2810),(717!2751),(1187!910),(1151!2806),(1245!2021),,(118!2739),,,,,
1766,(1903!852),(1876!1047),(722!1374),(1435!2129),(1542!2812),(716!2751),(1183!915),(1145!2806),(1239!2022),,(118!2739),,,,,
1767,(1904!851),(1878!1044),(720!1373),(1435!2128),(1541!2810),(718!2751),(1178!922),(1153!2809),(1233!2021),,(122!2739),,,,,
1768,(1902!851),(1877!1045),(722!1374),(1434!2129),(1538!2811),(718!2751),(1175!927),(1150!2806),(1231!2022),,(119!2739),,,,,
1769,(1903!851),(1878!1042),(724!1374),(1434!2129),(1542!2811),(717!2751),(1173!930),(1152!2806),(1224!2020),,(118!2739),,,,,
1770,(1903!852),(1880!1042),(723!1373),(1435!2127),(1539!2812),(718!2751),(1171!934),(1154!2806),(1217!2015),,(123!2739),,,,,
1771,(1903!852),(1881!1043),(723!1373),(1435!2128),(1542!2811),(717!2751),(1170!938),(1151!2806),(1206!2008),,(117!2739),,,,,
1772,(1902!851),(1881!1042),(722!1374),(1431!2127),(1541!2811),(717!2751),(1167!942),(1147!2806),(1203!2010),,(118!2739),,,,,
1773,(1902!854),(1881!1040),(723!1374),(1434!2127),(1540!2810),(717!2751),(1167!946),(1147!2809),(1200!2010),,(124!2739),,,,,
1774,(1903!851),(1881!1043),(723!1374),(1434!2129),(1538!2812),(716!2751),(1164!948),(1149!2806),(1195!2009),,(123!2739),,,,,
1775,(1903!851),(1881!1041),(723!1374),(1434!2130),(1542!2810),(718!2751),(1156!950),(1149!2809),(1194!2010),,(118!2738),,,,,
1776,(1903!851),(1881!1039),(723!1374),(1433!2128),(1542!2811),(717!2751),(1152!958),(1149!2808),(1190!2013),,(117!2738),,,,,
1777,(1902!851),(1881!1042),(723!1374),(1433!2130),(1541!2810),(716!2744),(1151!964),(1151!2808),(1185!2011),(1387!2813),(118!2741),,,,,
1778,(1902!850),(1880!1037),(723!1373),(1434!2129),(1538!2811),(717!2751),(1148!966),(1151!2806),(1182!2011),,(122!2737),,,,,
1779,(1903!851),(1879!1036),(721!1374),(1433!2128),(1541!2811),(718!2751),(1144!970),(1150!2807),(1181!2010),,(118!2739),,,,,
1780,(1902!851),(1880!1034),(723!1373),(1433!2128),(1540!2810),(716!2751),(1142!973),(1152!2807),(1176!2007),(1385!2813),(118!2738),,,,,
1781,(1902!851),(1881!1034),(723!1373),(1435!2128),(1534!2808),(718!2751),(1141!976),(1151!2806),(1173!2007),(1387!2811),(122!2739),,,,,
1782,(1903!850),(1881!1035),(723!1373),(1433!2128),(1539!2810),(718!2751),(1139!981),(1151!2806),(1168!2005),(1383!2811),(118!2739),,,,,
1783,(1903!851),(1883!1035),(722!1373),(1435!2129),(1541!2808),(716!2750),(1137!982),(1149!2808),(1165!2006),(1384!2814),(118!2738),,,,,
1784,(1903!851),(1881!1034),(723!1374),(1434!2127),(1541!2811),(715!2746),(1132!983),(1150!2806),(1158!2005),(1384!2812),(117!2739),,,,,
1785,(1902!851),(1880!1033),(723!1373),(1435!2128),(1541!2811),(714!2744),(1127!986),(1150!2806),(1156!2005),(1382!2814),(117!2739),,,,,
1786,(1902!852),(1881!1032),(723!1374),(1432!2128),(1539!2812),(717!2750),(1124!989),(1150!2806),(1152!2004),(1383!2810),(121!2738),,,,,
1787,(1903!852),(1881!1031),(722!1374),(1432!2129),(1541!2811),(718!2751),(1119!994),(1152!2806),(1150!2001),,(117!2738),,,,,
1788,(1902!852),(1881!1031),(722!1372),(1433!2128),(1540!2811),(718!2751),(1115!999),(1150!2806),(1147!1999),(1378!2813),(118!2738),,,,,
1789,(1903!852),(1881!1030),(724!1373),(1433!2128),(1542!2811),(717!2751),(1112!1002),(1151!2806),(1143!1994),(1376!2811),(117!2739),,,,,
1790,(1902!852),(1882!1027),(722!1373),(1433!2127),(1541!2812),(717!2751),(1108!1007),(1150!2806),(1140!1994),(1374!2813),(123!2739),,,,,
1791,(1904!851),(1882!1029),(721!1372),(1434!2129),(1540!2809),(718!2752),(1105!1013),(1150!2806),(1136!1990),(1373!2813),(121!2740),,,,,
1792,(1904!851),(1883!1027),(724!1374),(1433!2128),(1541!2811),(717!2751),(1103!1016),(1147!2808),(1132!1989),(1373!2814),(122!2740),,,,,
1793,(1902!852),(1884!1026),(721!1374),(1433!2129),(1542!2811),(716!2751),(1101!1019),(1149!2808),(1128!1989),,(117!2740),,,,,
1794,(1904!852),(1885!1024),(724!1374),(1433!2129),(1541!2812),(717!2751),(1098!1021),(1148!2809),(1127!1986),(1378!2812),(123!2741),,,,,
1795,(1904!852),(1886!1021),(721!1374),(1433!2127),(1541!2812),(718!2751),(1091!1025),(1149!2808),(1125!1983),(1370!2813),(124!2740),,,,,
1796,(1902!852),(1889!1021),(724!1374),(1433!2129),,(717!2751),(1085!1031),(1145!2806),(1125!1983),,(124!2741),,,,,
1797,(1903!851),(1890!1019),(722!1373),(1433!2128),(1539!2812),(718!2751),(1083!1036),(1151!2806),(1123!1981),,(124!2738),,,,,
1798,(1903!852),(1893!1017),(724!1374),(1433!2129),(1540!2818),(717!2751),(1075!1038),(1149!2806),(1123!1980),(1367!2810),(117!2738),,,,,
1799,(1903!852),(1893!1015),(723!1374),(1433!2128),(1539!2812),(718!2751),(1074!1043),(1151!2806),(1122!1976),(1365!2811),(117!2739),,,,,
1800,(1901!852),(1895!1015),(722!1372),(1435!2128),(1540!2811),(718!2751),(1073!1045),(1150!2809),(1121!1974),(1371!2811),(117!2738),,,,,
1801,(1902!852),(1893!1012),(722!1374),(1433!2129),(1538!2813),(716!2746),(1070!1046),(1145!2807),(1121!1973),(1371!2811),(117!2739),,,,,
1802,(1902!852),(1892!1011),(723!1372),(1433!2129),(1539!2812),(718!2751),(1068!1045),(1144!2806),(1118!1971),,(118!2739),,,,,
1803,(1902!852),(1893!1007),(723!1374),(1434!2129),(1538!2812),(718!2752),(1066!1043),(1143!2808),(1119!1971),(1364!2814),(123!2739),,,,,
1804,(1903!852),(1893!1006),(723!1374),(1433!2128),(1539!2812),(718!2752),(1064!1042),(1144!2806),(1118!1966),(1361!2813),(123!2739),,,,,
1805,(1903!852),(1892!1006),(723!1374),(1434!2128),(1539!2813),(718!2751),(1062!1044),(1150!2806),(1115!1965),(1365!2811),(118!2739),,,,,
1806,(1904!852),(1892!1001),(723!1374),(1434!2129),(1540!2813),(716!2751),(1058!1043),(1150!2807),(1111!1959),(1358!2814),(117!2738),,,,,
1807,(1902!852),(1893!999),(722!1374),(1434!2129),(1539!2812),(718!2751),(1058!1040),(1151!2806),(1109!1958),(1362!2812),(123!2739),,,,,
1808,(1904!852),(1894!997),(722!1373),(1433!2128),(1540!2813),(718!2751),(1054!1041),(1151!2806),(1106!1953),(1356!2816),(117!2738),,,,,
1809,(1903!851),(1893!994),(722!1374),(1433!2129),(1540!2812),(718!2751),(1052!1042),(1152!2806),(1104!1947),(1358!2813),(123!2739),,,,,
1810,(1903!851),(1895!990),(722!1374),(1433!2130),(1539!2813),(720!2752),(1049!1041),(1150!2806),(1103!1940),(1356!2814),(118!2739),,,,,
1811,(1903!852),(1896!988),(723!1373),(1430!2128),(1539!2812),(718!2752),(1046!1041),(1150!2806),(1103!1935),(1352!2814),(119!2740),,,,,
1812,(1902!851),(1897!984),(722!1374),(1433!2129),(1540!2813),(718!2751),(1044!1043),(1151!2806),(1105!1932),(1353!2814),(117!2738),,,,,
1813,(1903!852),(1897!982),(723!1374),(1433!2129),(1540!2812),(718!2751),(1043!1043),(1150!2806),(1104!1929),(1358!2814),(118!2737),,,,,
1814,(1902!851),(1896!978),(722!1374),(1434!2128),(1540!2812),(718!2751),(1042!1040),(1150!2809),(1104!1931),(1358!2814),(118!2739),,,,,
1815,(1902!851),(1894!975),(719!1374),(1434!2129),(1541!2812),(717!2751),(1041!1039),(1146!2807),(1103!1926),(1358!2814),(118!2739),,,,,
1816,(1903!852),(1897!973),(722!1374),(1434!2130),(1540!2813),(719!2752),(1038!1038),(1147!2809),(1103!1926),(1348!2815),(118!2739),,,,,
1817,(1904!851),(1896!970),(723!1374),(1433!2129),(1540!2811),(719!2753),(1036!1036),(1145!2808),(1105!1921),(1357!2814),(118!2738),,,,,
1818,(1903!852),(1896!968),(722!1373),(1434!2129),(1540!2812),(719!2753),(1032!1037),(1150!2808),(1107!1919),(1357!2814),(117!2739),,,,,
1819,(1903!851),(1895!965),(721!1374),(1433!2129),(1541!2811),(716!2753),(1029!1038),(1150!2806),(1108!1912),(1354!2813),(118!2739),,,,,
1820,(1903!852),(1896!963),(722!1374),(1433!2129),(1540!2810),(718!2754),(1024!1037),(1150!2806),(1108!1907),(1349!2815),(123!2738),,,,,
