frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_12
942,(167!66),(1009!148),(1101!194),(899!325),(1035!315),(1121!315),(533!429),,(385!907),(286!859),(750!856),
943,,(1009!148),(1101!194),(899!325),(1035!315),(1121!315),(533!429),,(384!908),(286!859),(750!856),
944,,(1009!148),(1101!195),(898!324),(1035!315),(1121!315),(533!428),,(384!909),(287!859),(751!857),
945,(166!66),(1009!148),(1101!195),(899!324),(1035!315),(1121!315),(534!428),,(383!909),(287!859),(751!856),
946,(166!65),(1009!148),(1100!195),(898!325),(1035!316),(1121!315),(535!427),,(383!909),(286!859),(750!856),
947,(165!65),(1009!148),(1100!196),(899!325),(1035!316),(1121!316),(535!427),,(383!909),(286!859),(750!856),
948,(164!65),(1009!148),(1099!196),(898!325),(1035!316),(1121!316),(535!428),,(383!909),(286!859),(750!857),
949,(163!65),(1009!148),(1098!196),(898!325),(1035!316),(1121!315),(535!427),,(383!909),(286!859),(751!856),
950,(162!65),(1009!148),(1098!196),(898!325),(1035!316),(1121!315),(535!427),,(382!909),(286!859),(751!856),
951,(161!65),(1009!148),(1098!196),(899!325),(1034!316),(1120!315),(534!427),,(382!909),(286!859),(750!856),
952,(161!65),(1009!148),(1098!196),(898!325),(1035!316),(1121!315),(535!427),,(382!909),(287!859),(751!856),
953,(160!65),(1009!148),(1098!196),(898!326),(1034!316),(1121!315),(534!428),,(382!909),(286!859),(750!857),
954,(160!65),(1009!148),(1098!196),(898!326),(1034!317),(1121!315),(534!427),,(381!909),(286!859),(750!857),
955,(159!65),(1009!148),(1098!196),(898!326),(1033!317),(1121!315),(534!427),,(381!909),(286!858),(750!856),
956,(159!65),(1009!148),(1098!197),(898!326),(1034!317),(1121!315),(535!427),,(381!910),(286!859),(750!857),
957,(159!65),(1009!148),(1097!198),(898!326),(1033!317),(1121!315),(534!427),,(380!910),(286!859),(750!856),
958,(158!65),(1009!148),(1097!198),(898!324),(1034!317),(1121!315),(535!427),,(380!910),(286!859),(751!856),
959,(159!65),(1009!148),(1097!198),(898!327),(1034!318),(1122!315),(535!427),,(379!910),(286!859),(750!856),
960,(159!65),(1009!148),(1097!198),(897!327),(1033!318),(1121!315),(535!427),,(377!910),(286!859),(750!856),
961,(159!64),(1009!148),(1097!198),(897!327),(1034!318),(1121!315),(536!425),,(376!910),(286!858),(750!856),
962,,(1009!148),(1097!199),(897!327),(1034!318),(1121!315),(536!426),,(376!910),(286!859),(750!856),
963,(158!65),(1009!147),(1096!201),(897!327),(1034!318),(1121!315),(536!425),,(375!911),(286!859),(750!856),
964,(158!64),(1009!147),(1096!201),(897!327),(1034!318),(1122!315),(535!423),,(375!911),(286!858),(750!856),
965,(157!62),(1009!148),(1097!203),(897!327),(1034!318),(1121!315),(536!423),,(374!911),(286!858),(750!856),
966,,(1009!148),(1097!203),(897!327),(1034!318),(1121!315),(536!422),,(373!912),(286!858),(750!856),
967,(158!64),(1009!148),(1097!203),(896!327),(1034!317),(1122!315),(535!422),,(373!912),(286!859),(750!856),
968,(158!64),(1009!148),(1097!204),(896!327),(1034!318),(1121!315),(535!421),,(372!912),(286!859),(750!856),
969,(156!62),(1009!148),(1097!204),(896!327),(1034!317),(1121!315),(536!421),,(372!912),(286!858),(750!856),
970,(158!63),(1009!148),(1097!204),(896!327),(1034!317),(1121!315),(536!421),,(371!912),(286!859),(750!856),
971,(157!64),(1009!147),(1096!204),(896!327),(1034!318),(1121!315),(536!421),,(371!913),(286!859),(750!856),
972,,(1009!148),(1096!204),(896!327),(1034!317),(1122!315),(536!422),,(370!913),(286!858),(750!856),
973,(157!63),(1009!147),(1096!205),(895!327),(1034!318),(1121!315),(536!422),,(369!913),(286!858),(750!856),
974,(156!64),(1009!148),(1095!206),(895!328),(1034!318),(1121!315),(536!423),,(368!914),(286!858),(750!856),
975,(156!63),(1009!148),(1095!207),(894!328),(1034!318),(1121!315),(536!423),,(368!915),(286!859),(750!856),
976,(155!64),(1009!147),(1095!207),(894!328),(1034!318),(1121!314),(537!423),,(367!915),(285!858),(750!856),
977,(155!61),(1009!148),(1095!208),(894!329),(1034!318),(1121!315),(537!424),,(368!915),(286!859),(750!856),
978,(154!64),(1009!148),(1095!208),(894!329),(1034!319),(1122!315),(537!425),,(367!915),(286!858),(751!856),
979,(156!64),(1009!148),(1094!209),(894!329),(1034!318),(1121!315),(537!427),,(367!915),(286!858),(750!856),
980,,(1009!148),(1094!209),(893!329),(1034!318),(1121!315),(536!429),,(367!915),(286!859),(751!856),
981,(153!64),(1009!148),(1094!210),(893!330),(1035!318),(1122!315),(536!429),,(366!916),(286!859),(750!856),
982,(154!64),(1009!148),(1095!210),(894!330),(1036!318),(1122!315),(536!429),,(366!916),(286!859),(750!856),
983,(152!63),(1009!148),(1093!210),(893!330),(1036!317),(1121!315),(536!429),,(365!916),(285!858),(750!856),
984,(151!64),(1009!148),(1094!211),(893!330),(1036!317),(1122!315),(536!429),,(365!917),(286!859),(750!856),
985,(151!63),(1009!148),(1094!211),(893!330),(1036!317),(1122!314),(537!429),,(365!917),(286!858),(750!856),
986,(150!64),(1009!148),(1094!211),(893!330),(1037!317),(1121!314),(537!429),,(365!918),(286!859),(750!856),
987,(149!65),(1009!148),(1093!211),(893!330),(1037!317),(1121!315),(537!430),,(365!920),(286!859),(750!856),
988,(148!65),(1009!148),(1094!211),(893!330),(1037!317),(1121!315),(538!430),,(364!920),(286!859),(750!856),
989,(149!65),(1009!148),(1094!211),(893!330),(1037!317),(1121!315),(538!430),,(364!921),(286!859),(750!856),
990,(147!65),(1009!148),(1093!212),(893!330),(1036!317),(1121!315),(538!430),,(363!921),(286!859),(750!856),
991,(146!65),(1009!148),(1093!212),(893!330),(1037!317),(1121!315),(538!430),,(362!921),(286!858),(750!856),
992,(146!65),(1009!148),(1094!213),(893!330),(1037!317),(1121!315),(538!430),,(362!921),(286!859),(750!857),
993,(145!64),(1009!148),(1093!213),(893!330),(1037!317),(1121!315),(537!429),,(362!921),(286!859),(750!856),
994,(144!64),(1009!148),(1094!213),(892!331),(1037!317),(1121!315),(538!429),,(362!921),(286!859),(750!856),
995,(143!64),(1009!148),(1093!213),(892!330),(1037!317),(1121!315),(537!429),,(362!921),(286!859),(750!856),
996,(143!65),(1009!148),(1094!213),(892!331),(1037!317),(1122!315),(538!429),,(362!921),(286!859),(750!857),
997,(143!64),(1009!148),(1095!214),(893!331),(1037!317),(1122!315),(538!429),,(362!921),(286!859),(751!856),
998,(142!65),(1009!148),(1094!214),(893!331),(1037!318),(1122!314),(538!430),,(362!922),(286!858),(750!857),
999,(142!65),(1009!148),(1094!214),(893!330),(1038!317),(1122!315),(538!430),,(362!922),(286!858),(750!857),
1000,(142!65),(1009!148),(1093!215),(892!331),(1037!317),(1121!315),(538!430),,(361!922),(286!858),(750!856),
1001,(142!65),(1009!148),(1093!216),(893!331),(1037!317),(1122!315),(538!430),,(361!922),(286!859),(750!856),
1002,(141!65),(1009!148),(1092!216),(893!331),(1037!317),(1122!315),(538!430),,(361!923),(286!858),(750!856),
1003,(142!65),(1009!148),(1092!216),(893!331),(1037!317),(1122!315),(539!430),,(362!924),(286!858),(750!856),
1004,(142!65),(1009!148),(1093!215),(893!331),(1037!317),(1122!315),(539!430),,(361!924),(286!859),(750!857),
1005,(141!65),(1009!148),(1092!215),(893!331),(1037!317),(1122!315),(538!430),,(361!925),(286!859),(750!856),
1006,(141!65),(1009!148),(1092!216),(893!330),(1037!317),(1121!315),(538!430),,(361!925),(286!859),(750!856),
1007,(141!65),(1009!148),(1093!216),(893!331),(1037!317),(1122!315),(539!429),,(361!926),(286!859),(750!856),
1008,(141!65),(1009!148),(1092!217),(893!331),(1037!317),(1122!314),(538!429),,(361!926),(286!859),(750!856),
1009,(141!65),(1009!148),(1092!217),(892!330),(1037!317),(1122!315),(539!429),,(360!926),(286!858),(750!856),
1010,(141!65),(1009!148),(1092!218),(892!331),(1038!317),(1122!315),(539!429),,(361!927),(286!859),(750!856),
1011,(142!65),(1009!148),(1091!217),(892!330),(1038!316),(1122!315),(539!428),,(361!927),(286!859),(750!856),
1012,(141!65),(1009!148),(1092!219),(892!330),(1038!316),(1122!315),(539!428),,(361!928),(286!859),(751!856),
1013,(142!65),(1009!148),(1093!220),(892!329),(1038!316),(1122!315),(540!428),,(361!928),(286!859),(751!856),
1014,(142!65),(1009!148),(1092!221),(892!329),(1038!316),(1121!315),(540!427),,(360!928),(286!859),(750!856),
1015,(142!65),(1009!148),(1092!222),(892!330),(1038!315),(1122!315),(540!428),,(360!929),(286!859),(750!856),
1016,(142!65),(1009!148),(1092!222),(892!329),(1038!315),(1122!315),(541!427),,(360!929),(286!858),(750!856),
1017,(142!65),(1009!148),(1092!222),(892!330),(1039!315),(1122!314),(541!427),,(360!930),(286!859),(750!856),
1018,(142!65),(1009!148),(1092!222),(892!330),(1039!315),(1122!314),(541!427),,(359!931),(286!859),(750!856),
1019,(142!65),(1009!148),(1092!222),(892!330),(1038!315),(1122!315),(541!426),,(358!931),(286!858),(750!855),
1020,(142!65),(1010!148),(1092!222),(893!331),(1039!316),(1122!315),(542!426),,(358!932),(287!859),(751!857),
1021,(142!65),(1009!148),(1092!222),(893!331),(1038!315),(1122!314),(542!426),,(356!932),(286!859),(750!856),
1022,(142!65),(1009!148),(1091!223),(893!331),(1037!316),(1122!314),(542!426),,(355!932),(286!858),(750!856),
1023,(142!65),(1009!148),(1091!223),(893!332),(1038!316),(1122!315),(542!426),,(355!932),(286!859),(751!856),
1024,(142!65),(1009!148),(1091!224),(893!332),(1038!316),(1122!314),(542!426),,(355!933),(286!859),(751!856),
1025,(142!65),(1009!148),(1091!224),(893!332),(1037!316),(1122!315),(542!426),,(354!933),(286!859),(750!856),
1026,(142!65),(1009!148),(1091!224),(893!332),(1037!316),(1122!315),(542!426),,(353!933),(286!859),(750!857),
1027,(142!65),(1009!148),(1091!225),(893!332),(1037!317),(1122!315),(542!426),,(353!934),(286!859),(750!856),
1028,(142!65),(1009!148),(1091!224),(893!332),(1037!317),(1121!315),(542!426),,(352!935),(286!859),(750!856),
1029,(142!65),(1009!148),(1091!225),(893!332),(1037!318),(1122!314),(543!426),,(352!935),(286!859),(750!856),
1030,(142!65),(1009!148),(1091!225),(893!331),(1037!318),(1122!315),(543!425),,(352!935),(286!858),(750!856),
1031,(142!65),(1009!148),(1091!225),(893!332),(1037!318),(1122!315),(544!426),,(351!935),(286!858),(750!856),
1032,(142!65),(1009!148),(1091!225),(893!332),(1037!318),(1122!315),(544!425),,(350!936),(286!858),(750!856),
1033,(142!65),(1009!148),(1091!225),(893!332),(1037!318),(1122!315),(544!425),,(350!937),(286!858),(750!856),
1034,(142!65),(1009!148),(1091!226),(893!332),(1038!319),(1122!315),(545!425),,(349!939),(286!859),(750!856),
1035,(143!65),(1009!148),(1091!228),(893!332),(1038!319),(1122!315),(545!425),,(348!939),(286!859),(751!856),
1036,(143!65),(1009!148),(1090!228),(893!332),(1038!319),(1122!315),(545!425),,(348!939),(287!858),(751!856),
1037,(144!65),(1009!148),(1090!229),(893!332),(1038!319),(1122!315),(545!425),,(347!940),(287!859),(751!856),
1038,(144!65),(1009!148),(1089!229),(893!332),(1038!319),(1122!315),(545!425),,(347!941),(287!859),(751!857),
1039,(145!65),(1009!148),(1090!230),(893!331),(1038!319),(1122!315),(545!425),,(347!941),(286!859),(751!857),
1040,(145!65),(1009!148),(1089!231),(893!332),(1038!319),(1122!315),(545!425),,(346!942),(286!859),(751!857),
1041,(146!65),(1009!148),(1089!231),(893!332),(1038!319),(1122!315),(545!425),,(346!942),(287!859),(751!857),
1042,(147!65),(1009!148),(1089!231),(893!332),(1038!319),(1122!315),(545!425),,(346!943),(286!859),(751!856),
1043,(148!66),(1009!148),(1088!232),(893!332),(1038!320),(1122!315),(545!425),,(347!943),(286!859),(751!856),
1044,(148!66),(1009!148),(1088!233),(893!332),(1039!319),(1122!315),(545!424),,(346!944),(287!859),(751!856),
1045,(148!66),(1009!148),(1087!233),(893!332),(1038!320),(1122!315),(546!424),,(347!945),(287!859),(751!857),
1046,(149!66),(1009!148),(1087!233),(893!331),(1038!319),(1121!315),(546!424),,(346!945),(286!859),(750!856),
1047,(150!66),(1009!148),(1087!234),(893!332),(1038!320),(1122!315),(546!424),,(346!945),(287!859),(751!857),
1048,,(1010!148),(1087!234),(893!332),(1038!320),(1122!315),(546!424),,(345!945),(287!859),(751!857),
1049,(152!66),(1009!148),(1087!234),(893!332),(1038!320),(1122!315),(546!424),,(345!946),(287!859),(751!857),
1050,(151!66),(1009!148),(1086!234),(893!332),(1038!320),(1122!315),(546!424),,(345!946),(287!859),(751!857),
1051,(151!67),(1009!148),(1086!234),(893!332),(1038!320),(1122!315),(546!424),,(345!946),(287!859),(751!857),
1052,(152!67),(1010!148),(1086!234),(894!332),(1038!320),(1122!315),(546!424),,(346!946),(287!859),(751!857),
1053,(150!67),(1009!148),(1086!234),(893!332),(1038!321),(1122!315),(547!424),,(345!946),(287!859),(751!857),
1054,(152!66),(1010!148),(1087!234),(894!332),(1038!321),(1122!315),(547!423),,(345!946),(287!859),(751!856),
1055,(148!67),(1009!148),(1086!234),(893!332),(1038!321),(1122!315),(547!424),,(345!947),(287!859),(751!857),
1056,(148!67),(1009!148),(1086!234),(894!332),(1038!321),(1122!315),(547!424),,(345!947),(287!859),(751!857),
1057,(151!67),(1009!148),(1086!234),(894!332),(1038!321),(1122!315),(547!423),,(345!947),(287!859),(751!857),
1058,(148!68),(1009!148),(1086!234),(893!332),(1037!320),(1122!315),(547!423),,(344!947),(286!859),(750!857),
1059,(149!68),(1009!148),(1086!234),(894!332),(1038!320),(1122!315),(547!423),,(344!947),(287!859),(751!857),
1060,(150!68),(1009!148),(1086!234),(894!332),(1038!320),(1122!315),(547!423),,(344!947),(287!859),(750!856),
1061,(150!68),(1009!148),(1086!234),(894!332),(1038!320),(1122!315),(547!423),,(343!947),(286!859),(750!856),
1062,(150!69),(1009!148),(1086!234),(894!332),(1037!320),(1122!315),(547!423),,(344!946),(286!859),(751!856),
1063,(150!68),(1009!148),(1086!234),(894!332),(1037!320),(1122!314),(548!422),,(343!947),(287!858),(750!856),
1064,,(1009!148),(1086!234),(893!332),(1037!320),(1122!314),(548!422),,(343!947),(287!859),(751!857),
1065,,(1009!148),(1087!234),(893!332),(1037!320),(1121!315),(547!422),,(343!947),(286!858),(750!856),
1066,(151!68),(1009!148),(1087!233),(893!332),(1037!320),(1122!315),(548!422),,(343!947),(287!858),(750!856),
1067,(150!68),(1009!148),(1087!232),(893!331),(1037!320),(1122!315),(547!421),,(342!947),(286!858),(750!856),
1068,,(1009!148),(1088!232),(894!332),(1037!320),(1122!315),(548!421),,(343!947),(287!858),(750!856),
1069,(150!69),(1009!148),(1088!232),(894!332),(1037!320),(1122!315),(548!421),,(343!947),(287!858),(750!856),
1070,(149!68),(1009!147),(1088!231),(894!331),(1037!320),(1122!315),(548!421),,(342!946),(287!858),(750!856),
1071,(149!69),(1010!148),(1089!232),(894!332),(1037!320),(1122!314),(548!421),,(343!946),(287!858),(751!856),
1072,,(1009!148),(1088!231),(894!331),(1037!320),(1122!314),(548!420),,(343!945),(287!858),(751!856),
1073,,(1009!147),(1088!231),(894!331),(1037!320),(1121!314),(547!420),,(343!945),(287!858),(751!856),
1074,(250!56),(1009!148),(1088!231),(894!331),(1036!320),(1122!314),(548!421),,(343!945),(287!858),(750!856),
1075,,(1010!148),(1088!231),(895!331),(1037!320),(1122!315),(548!421),,(343!944),(287!858),(751!856),
1076,,(1009!148),(1089!230),(895!331),(1037!320),(1122!314),(548!421),,(343!944),(287!858),(751!856),
1077,(149!68),(1009!148),(1089!230),(896!331),(1038!320),(1122!314),(548!421),,(343!944),(288!858),(751!856),
1078,,(1009!148),(1089!230),(896!331),(1037!320),(1122!314),(548!421),,(343!944),(288!858),(751!856),
1079,(148!71),(1009!148),(1089!230),(895!331),(1037!321),(1122!314),(548!421),,(343!944),(287!858),(750!856),
1080,(147!71),(1009!148),(1089!230),(896!331),(1037!320),(1122!314),(548!421),,(343!944),(287!858),(751!856),
1081,(147!71),(1009!148),(1089!230),(896!331),(1038!320),(1122!315),(548!420),,(343!944),(287!858),(750!856),
1082,(147!71),(1009!148),(1089!230),(895!331),(1037!320),(1122!314),(548!420),,(342!944),(288!858),(750!856),
1083,(147!71),(1009!148),(1089!230),(895!331),(1038!320),(1122!314),(548!420),,(342!944),(287!858),(751!856),
1084,(147!71),(1009!148),(1089!230),(896!331),(1037!320),(1122!314),(548!421),,(341!944),(287!858),(751!856),
1085,(146!71),(1009!148),(1089!230),(895!331),(1037!320),(1122!314),(548!421),,(341!944),(287!858),(750!856),
1086,(146!72),(1009!148),(1088!231),(895!331),(1037!320),(1121!314),(548!420),,(340!943),(287!858),(751!856),
1087,(146!71),(1009!148),(1089!230),(894!331),(1037!320),(1122!314),(548!420),,(340!942),(287!858),(751!856),
1088,(146!72),(1009!148),(1089!230),(894!331),(1037!320),(1121!314),(548!420),,(340!943),(287!858),(751!856),
1089,(146!73),(1009!148),(1089!229),(894!331),(1038!320),(1121!314),(549!420),,(340!943),(287!858),(751!856),
1090,(147!73),(1009!148),(1090!230),(895!332),(1038!320),(1122!315),(548!420),,(339!944),(288!858),(750!856),
1091,(146!73),(1009!147),(1090!229),(894!331),(1037!319),(1122!314),(548!420),,(339!943),(288!858),(750!856),
1092,(146!73),(1009!147),(1091!229),(894!332),(1037!320),(1122!314),(549!420),,(339!944),(288!858),(751!856),
1093,(146!73),(1009!148),(1091!229),(894!332),(1037!320),(1121!314),(548!420),,(339!944),(288!858),(750!856),
1094,(146!74),(1009!148),(1091!229),(894!332),(1037!320),(1122!314),(548!420),,(339!945),(287!858),(751!856),
1095,(146!74),(1009!148),(1091!229),(894!332),(1038!321),(1122!314),(548!420),,(339!945),(287!858),(750!856),
1096,(146!74),(1009!148),(1091!229),(894!332),(1037!321),(1122!314),(548!420),,(339!946),(287!858),(751!857),
1097,(146!74),(1009!148),(1091!229),(894!332),(1037!321),(1122!314),(549!420),,(338!945),(288!858),(750!856),
1098,(145!74),(1009!148),(1092!230),(894!332),(1037!321),(1121!314),(548!420),,(339!945),(288!858),(750!856),
1099,(145!74),(1009!148),(1092!229),(894!332),(1038!321),(1122!314),(549!420),,(338!945),(287!858),(751!856),
1100,(145!74),(1009!148),(1093!229),(894!332),(1037!321),(1122!314),(549!420),,(338!946),(288!858),(751!856),
1101,(145!75),(1009!148),(1092!229),(894!332),(1037!321),(1122!314),(549!420),,(338!946),(287!858),(751!856),
1102,(145!75),(1009!148),(1092!229),(894!332),(1037!321),(1122!314),(549!420),,(337!947),(288!858),(751!857),
1103,(145!76),(1009!148),(1092!229),(894!332),(1037!321),(1122!314),(550!419),,(336!947),(288!858),(751!856),
1104,,(1009!148),(1092!229),(894!333),(1037!321),(1122!314),(549!418),,(336!947),(287!858),(751!856),
1105,,(1009!148),(1093!229),(894!333),(1037!321),(1121!314),(549!418),,(335!947),(287!858),(750!856),
1106,(144!77),(1009!148),(1093!228),(894!333),(1037!321),(1122!314),(549!419),,(335!948),(286!858),(750!856),
1107,,(1009!148),(1093!228),(894!333),(1037!321),(1121!314),(549!418),,(334!948),(287!858),(750!856),
1108,(145!80),(1009!148),(1094!228),(894!333),(1037!321),(1122!314),(549!418),,(334!949),(288!858),(750!856),
1109,(145!81),(1009!148),(1094!228),(894!333),(1037!321),(1122!314),(549!419),,(334!949),(288!858),(751!856),
1110,(145!81),(1009!147),(1095!228),(894!333),(1038!321),(1122!314),(550!418),,(333!949),(287!858),(751!856),
1111,(144!82),(1010!147),(1095!228),(894!333),(1038!320),(1122!313),(549!417),,(333!949),(287!858),(751!856),
1112,(144!83),(1009!147),(1095!228),(894!332),(1038!321),(1122!313),(550!418),,(334!950),(287!858),(751!856),
1113,(144!83),(1009!148),(1095!229),(894!333),(1038!321),(1122!314),(550!418),,(334!950),(287!858),(751!856),
1114,(144!84),(1009!148),(1095!229),(894!333),(1038!321),(1122!314),(550!418),,(334!949),(287!858),(751!856),
1115,(143!84),(1009!148),(1095!229),(894!333),(1038!321),(1122!314),(550!418),,(333!949),(288!858),(751!856),
1116,(143!86),(1009!148),(1096!229),(894!333),(1038!321),(1122!314),(550!418),,(333!950),(286!858),(750!856),
1117,(143!86),(1009!147),(1095!229),(894!333),(1038!321),(1122!314),(550!418),,(333!950),(287!858),(750!856),
1118,(144!86),(1009!147),(1096!229),(893!333),(1037!321),(1121!314),(550!418),,(333!950),(287!858),(750!856),
1119,(143!87),(1009!147),(1096!230),(894!333),(1038!321),(1122!314),(550!418),,(333!950),(287!858),(750!856),
1120,(142!89),(1009!147),(1096!230),(893!333),(1038!321),(1122!314),(551!418),,(333!950),(287!858),(751!856),
1121,(142!90),(1009!148),(1096!230),(893!333),(1037!321),(1121!314),(550!418),,(332!950),(287!858),(750!856),
1122,(142!90),(1009!147),(1096!230),(894!333),(1037!321),(1122!314),(550!418),,(332!950),(287!858),(751!856),
1123,(142!91),(1009!148),(1096!231),(893!333),(1037!321),(1122!314),(551!418),,(332!951),(287!858),(750!856),
1124,(142!92),(1009!148),(1096!232),(893!333),(1037!322),(1122!314),(550!418),,(331!950),(286!858),(750!856),
1125,(142!93),(1009!148),(1097!232),(893!333),(1038!321),(1122!314),(550!418),,(332!951),(287!858),(750!856),
1126,(141!95),(1009!147),(1098!233),(893!333),(1038!321),(1122!314),(551!418),,(332!950),(287!858),(750!856),
1127,(140!97),(1009!148),(1098!234),(893!333),(1038!322),(1121!314),(550!418),,(331!951),(286!858),(750!856),
1128,(141!97),(1009!148),(1098!234),(892!334),(1038!323),(1122!314),(550!418),,(331!951),(287!858),(750!856),
1129,(141!98),(1009!148),(1098!235),(893!334),(1037!323),(1122!314),(549!418),,(331!951),(287!858),(750!856),
1130,(140!99),(1009!148),(1098!235),(894!335),(1037!323),(1121!315),(549!418),,(331!951),(287!859),(750!856),
1131,(140!99),(1009!148),(1098!235),(897!336),(1037!323),(1121!314),(549!418),,(331!951),(286!858),(750!856),
1132,(140!101),(1009!148),(1098!235),(897!337),(1037!323),(1121!314),(549!418),,(331!952),(287!858),(750!856),
1133,(140!101),(1009!148),(1098!235),(897!337),(1037!323),(1122!314),(549!418),,(332!952),(287!858),(751!856),
1134,(141!102),(1009!148),(1098!235),(896!337),(1036!323),(1121!314),(549!418),,(331!953),(287!858),(750!856),
1135,(141!102),(1009!147),(1098!236),(896!336),(1036!323),(1121!314),(549!417),,(331!954),(287!858),(750!856),
1136,(141!103),(1009!148),(1098!236),(895!335),(1036!324),(1122!314),(550!417),,(331!954),(287!859),(751!856),
1137,(141!104),(1009!148),(1098!236),(894!334),(1037!324),(1121!314),(550!417),,(331!954),(287!859),(750!856),
1138,(141!105),(1009!148),(1099!236),(895!336),(1036!324),(1122!314),(550!418),,(331!954),(287!858),(750!856),
1139,(140!105),(1009!148),(1098!236),(894!335),(1036!324),(1122!314),(550!418),,(330!954),(287!858),(750!856),
1140,(140!106),(1009!148),(1098!236),(895!335),(1036!324),(1122!314),(550!419),,(330!955),(287!859),(750!856),
1141,(140!107),(1009!147),(1098!236),(895!335),(1035!324),(1121!314),(550!416),,(329!955),(286!858),(750!856),
1142,(139!108),(1009!148),(1099!237),(895!335),(1036!324),(1121!314),(551!418),,(329!956),(287!858),(750!856),
1143,(140!109),(1009!148),(1099!237),(895!335),(1036!325),(1121!314),(551!417),,(329!956),(287!858),(750!856),
1144,(140!110),(1009!148),(1100!237),(895!334),(1035!326),(1122!314),(552!418),,(330!956),(288!859),(750!856),
1145,(140!112),(1010!148),(1100!237),(895!334),(1035!326),(1122!314),(552!417),,(330!956),(288!859),(750!856),
1146,(140!114),(1010!148),(1099!237),(895!334),(1036!326),(1122!314),(553!418),,(329!956),(288!859),(750!856),
1147,(140!115),(1010!148),(1100!237),(895!334),(1036!326),(1122!314),(553!418),,(329!956),(288!859),(750!856),
1148,(141!116),(1010!148),(1100!237),(896!334),(1037!326),(1122!315),(553!418),,(328!957),(287!859),(750!856),
1149,(140!117),(1010!148),(1100!238),(896!335),(1036!327),(1122!315),(553!418),,(328!957),(288!859),(750!857),
1150,(140!118),(1010!148),(1100!238),(897!335),(1034!327),(1122!315),(553!417),,(328!957),(288!859),(750!857),
1151,(140!118),(1010!148),(1100!238),(897!335),(1035!327),(1122!315),(554!417),,(328!956),(288!858),(751!856),
1152,(140!119),(1010!148),(1100!238),(897!335),(1036!327),(1122!315),(555!417),,(328!956),(288!859),(750!856),
1153,(140!120),(1010!148),(1099!238),(897!334),(1036!327),(1122!314),(555!417),,(327!957),(288!859),(751!856),
1154,(140!121),(1010!148),(1099!238),(896!335),(1035!327),(1121!315),(554!417),,(327!957),(288!859),(750!856),
1155,(140!120),(1010!148),(1099!238),(896!335),(1035!327),(1122!314),(555!416),,(327!958),(288!859),(750!856),
1156,(141!122),(1010!148),(1100!239),(896!336),(1036!328),(1122!315),(555!416),,(326!958),(288!859),(750!856),
1157,(141!124),(1010!149),(1100!239),(896!335),(1036!328),(1122!314),(555!416),,(326!958),(288!859),(751!856),
1158,(141!125),(1011!148),(1100!238),(895!334),(1036!329),(1122!315),(555!415),,(325!958),(288!859),(750!857),
1159,(142!126),(1010!149),(1099!239),(895!335),(1036!329),(1122!314),(556!415),,(325!958),(288!859),(751!857),
1160,(142!127),(1011!149),(1100!239),(896!336),(1037!329),(1122!315),(556!415),,(325!959),(288!859),(751!857),
1161,(142!128),(1011!149),(1100!239),(895!336),(1036!329),(1122!314),(556!415),,(325!960),(288!859),(751!856),
1162,(141!128),(1011!149),(1099!239),(894!336),(1035!328),(1122!314),(556!415),,(324!960),(288!859),(751!856),
1163,(141!128),(1011!149),(1099!239),(894!335),(1036!328),(1122!314),(556!415),,(324!960),(287!859),(750!856),
1164,(142!129),(1011!149),(1098!240),(895!336),(1035!328),(1122!314),(558!415),,(324!960),(287!859),(751!856),
1165,(143!130),(1011!149),(1099!241),(894!336),(1035!328),(1122!315),(559!415),,(324!961),(287!859),(751!856),
1166,(142!130),(1011!149),(1098!241),(894!336),(1036!328),(1122!314),(559!415),,(324!961),(287!859),(751!856),
1167,(142!130),(1012!149),(1098!242),(894!337),(1035!329),(1122!314),(559!415),,(324!961),(287!859),(751!856),
1168,(143!131),(1011!149),(1099!243),(895!337),(1035!328),(1122!314),(560!415),,(324!961),(287!859),(751!856),
1169,(142!131),(1011!149),(1100!244),(894!337),(1035!328),(1122!314),(560!415),,(323!961),(287!859),(751!856),
1170,(143!131),(1011!149),(1100!245),(894!337),(1035!328),(1122!314),(560!415),,(322!962),(287!859),(751!856),
1171,(143!132),(1012!149),(1099!245),(894!337),(1035!329),(1122!314),(560!415),,(322!962),(287!859),(751!856),
1172,(143!133),(1011!149),(1100!245),(894!337),(1035!329),(1122!314),(560!415),,(322!962),(287!859),(751!856),
1173,(143!133),(1011!149),(1100!245),(894!337),(1035!329),(1122!314),(560!414),,(323!963),(287!859),(751!856),
1174,(143!134),(1011!149),(1100!245),(894!337),(1035!330),(1122!314),(560!414),,(322!963),(287!859),(751!856),
1175,(144!135),(1011!150),(1099!246),(895!338),(1035!330),(1122!314),(559!414),,(322!964),(287!859),(751!856),
1176,(145!136),(1011!149),(1099!246),(894!338),(1035!330),(1122!314),(559!414),,(321!965),(287!859),(751!856),
1177,(145!137),(1011!149),(1099!247),(894!338),(1035!330),(1122!314),(559!414),,(321!965),(287!859),(751!856),
1178,(146!138),(1011!149),(1099!247),(894!339),(1035!330),(1122!314),(559!415),,(322!966),(287!859),(751!856),
1179,(146!139),(1011!149),(1098!248),(894!339),(1036!330),(1122!314),(559!415),,(321!966),(287!859),(751!856),
