frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13,ID_15,ID_16,ID_17,ID_18,ID_19,ID_20,ID_21,ID_23,ID_24,ID_25,ID_26,ID_27,ID_28,ID_29,ID_30,ID_34
23232,,,,"(49,743)",,"(282,73)","(944,406)",,,,,,"(956,1017)",,"(159,1018)",,,,,"(78,77)",,,,"(174,500)",,,,,,
23233,,,,"(48,744)",,"(282,72)","(944,406)",,,,,,"(956,1017)",,"(159,1018)",,,,,"(78,77)",,,,"(174,501)",,,,,,
23234,,,,"(49,744)",,"(282,72)","(944,406)",,,,,,"(956,1017)",,"(159,1018)",,,,,"(74,77)",,,,"(175,501)",,,,,,
23235,,,,"(49,744)",,"(282,72)","(944,406)",,,,,,"(956,1017)",,"(160,1018)",,,,,"(74,77)",,,,"(173,501)",,,,,,
23236,,,,"(49,745)",,"(282,72)","(945,406)",,,,,,"(956,1017)",,,,,,,"(74,77)",,,,"(175,502)",,,,,,
23237,,,,"(49,744)",,"(282,72)","(944,407)",,,,,,"(956,1017)",,"(159,1018)",,,,,"(74,77)",,,,"(175,503)",,,,,,
23238,,,,"(49,745)",,"(282,72)","(944,407)",,,,,,"(956,1018)",,"(159,1017)",,,,,"(78,77)",,,,"(175,501)",,,,,,
23239,,,,"(49,745)",,"(282,72)","(944,407)",,,,,,"(956,1018)",,"(159,1018)",,,,,"(74,77)",,,,"(175,495)",,,,,,
23240,,,,"(49,745)",,"(282,72)","(944,407)",,,,,,"(956,1020)",,"(159,1017)",,,,,"(78,77)",,,,"(175,495)",,,,,,
23241,,,,"(49,744)",,"(282,72)","(944,407)",,,,,,"(956,1017)",,"(159,1017)",,,,,"(78,77)",,,,"(175,499)",,,,,,
23242,,,,"(49,744)",,"(282,72)","(944,407)",,,,,,"(956,1020)",,"(159,1017)",,,,,"(78,77)",,,,"(175,496)",,,,,,
23243,,,,"(49,744)",,"(282,74)","(944,406)",,,,,,"(956,1017)",,"(159,1017)",,,,,"(75,77)",,,,"(175,496)",,,,,,
23244,,,,"(49,744)",,"(282,71)","(944,406)",,,,,"(539,44)","(956,1017)",,,,,,,"(74,77)",,,,"(175,496)",,,,,,
23245,,,,"(49,744)",,"(282,72)","(944,407)",,,,,,"(956,1019)",,"(160,1015)",,,,,"(75,77)",,,,"(175,501)",,,,,,
23246,,,,"(49,745)",,"(282,72)","(944,406)",,,,,,"(956,1017)",,"(160,1017)",,,,,"(78,77)",,,,"(176,496)",,,,,,
23247,,,,"(49,744)",,"(282,72)","(944,406)",,,,,,"(956,1017)",,,,,,,"(74,77)",,,,"(176,497)",,,,,,
23248,,,,"(49,743)",,"(282,72)","(944,406)",,,,,,"(956,1017)",,"(159,1017)",,,,,"(78,77)",,,,"(176,497)",,,,,,
23249,,,,"(49,744)",,"(282,72)","(944,406)",,,,,,"(956,1016)",,,,,,,"(78,77)",,,,"(176,498)",,,,,,
23250,,,,"(49,745)",,"(282,72)","(944,406)",,,,,,"(955,1016)",,"(159,1015)",,,,,"(78,77)",,,,"(177,499)",,,,,,
23251,,,,"(49,745)",,"(282,72)","(944,407)",,,,,,"(956,1016)",,,,,,,"(78,77)",,,,"(177,504)",,,,,,
23252,,,,"(49,744)",,"(282,72)","(944,406)",,,,,,"(956,1017)",,,,,,,"(79,77)",,,,"(180,509)",,,,,,
23253,,,,"(49,744)",,"(282,73)","(944,408)",,,,,,"(956,1017)",,"(159,1017)",,,,,"(74,77)",,,,"(180,509)",,,,,,
23254,,,,"(49,744)",,"(282,72)","(944,407)",,,,,,"(951,1017)",,"(159,1018)",,,,,"(74,77)",,,,"(181,509)",,,,,,
23255,,,,"(49,744)",,"(282,72)","(944,407)",,,,,"(538,44)","(956,1017)",,"(159,1018)",,,,,"(74,77)",,,,"(178,503)",,,,,,
23256,,,,"(48,744)",,"(282,72)","(944,407)",,,,,"(538,44)","(951,1017)",,"(159,1018)",,,,,"(74,77)",,,,"(178,503)",,,,,,
23257,,,,"(49,744)",,"(282,72)","(944,407)",,,,,,"(951,1016)",,"(159,1017)",,,,,"(74,77)",,,,"(179,504)",,,,,,
23258,,,,"(49,744)",,"(282,72)","(944,407)",,,,,,"(951,1016)",,"(159,1017)",,,,,"(74,77)",,,,"(179,508)",,,,,,
23259,,,,"(49,744)",,"(282,72)","(944,407)",,,,,,"(953,1017)",,"(160,1017)",,,,,"(74,77)",,,,"(183,511)",,,,,,
23260,,,,"(49,744)",,"(282,72)","(944,407)","(340,46)",,,,,"(953,1017)",,"(159,1017)",,,,,"(74,77)",,,,"(182,512)",,,,,,
23261,,,,"(49,744)",,"(282,72)","(944,407)",,,,,,"(955,1016)",,"(159,1017)",,,,,"(74,77)",,,,"(182,512)",,,,,,
23262,,,,"(48,744)",,"(282,72)","(944,408)",,,,,,"(953,1017)",,"(159,1017)",,,,"(258,54)","(78,78)",,,,"(182,513)",,,,,,
23263,,,,"(49,744)",,"(281,72)","(944,406)",,,,,,"(953,1016)",,"(159,1017)",,,,,"(74,77)",,,,"(181,512)",,,,,,
23264,,,,"(49,745)",,"(282,72)","(944,406)",,,,,,"(953,1016)",,,,,,"(258,54)","(74,77)",,,,"(182,514)",,,,,,
23265,,,,"(49,744)",,"(282,74)","(945,406)",,,,,"(537,44)","(956,1016)",,,,,,,"(74,77)",,,,"(182,513)",,,,,,
23266,,,,"(49,744)",,"(282,72)","(945,406)",,,,,,"(955,1016)",,"(159,1018)",,,,,"(74,77)",,,,"(181,512)",,,,,,
23267,,,,"(49,744)",,"(282,73)","(947,406)",,,,,,"(955,1016)",,"(159,1017)",,,,,"(74,77)",,,,"(183,514)",,,,,,
23268,,,,"(49,744)",,"(282,72)","(945,406)",,,,,,"(955,1016)",,"(159,1016)",,,,"(258,54)","(74,77)",,,,"(183,513)",,,,,,
23269,,,,"(49,744)",,"(282,72)","(945,406)",,,,,,"(956,1016)",,"(159,1018)",,,,,"(74,77)",,,,"(183,512)",,,,,,
23270,,,,"(49,744)",,"(282,73)","(945,406)",,,,,,"(956,1016)",,"(159,1018)",,,,,"(74,77)",,,,"(182,512)",,,,,,
23271,,,,"(49,744)",,"(282,73)","(945,406)",,,,,,"(956,1015)",,"(159,1018)",,,,,"(74,77)",,,,"(182,513)",,,,,,
23272,,,,"(49,744)",,"(282,73)","(945,406)",,,,,,"(955,1016)",,"(159,1018)",,,,"(258,52)","(74,77)",,,,"(180,513)",,,,,,
23273,,,,"(48,743)",,"(282,73)","(945,406)",,,,,"(539,44)","(955,1016)",,,,,,,"(74,77)",,,,"(183,513)",,,,,,
23274,,,,"(48,743)",,"(282,73)","(945,406)",,,,,,"(950,1016)",,"(159,1017)",,,,"(258,53)","(78,77)",,,,"(183,513)",,,,,,
23275,,,,"(49,744)",,"(282,73)","(945,407)",,,,,,"(955,1016)",,"(159,1018)",,,,,"(74,77)",,,,"(183,513)",,,,,,
23276,,,,"(49,744)",,"(282,73)","(945,406)",,,,,,"(955,1016)",,"(159,1017)",,,,,"(74,77)",,,,"(183,513)",,,,,,
23277,,,,"(49,744)",,"(282,73)","(945,406)","(339,46)",,,,,"(955,1016)",,"(159,1017)",,,,,"(74,77)",,,,"(184,514)",,,,,,
23278,,,,"(49,744)",,"(282,73)","(945,406)",,,,,,"(955,1016)",,"(159,1017)",,,,,"(74,77)",,,,"(184,514)",,,,,,
23279,,,,"(49,744)",,"(282,71)","(945,406)",,,,,,"(950,1016)",,"(159,1017)",,,,,"(74,77)",,,,"(184,514)",,,,,,
23280,,,,"(49,744)",,"(282,73)","(947,406)",,,,,,"(956,1016)",,"(159,1018)",,,,,"(74,77)",,,,"(184,514)",,,,,,
23281,,,,"(49,744)",,"(282,72)","(945,406)",,,,,,"(953,1016)",,,,,,,"(74,77)",,,"(390,45)","(184,515)",,,,,,
23282,,,,"(49,744)",,"(282,72)","(945,406)","(338,46)",,,,,"(952,1016)",,"(159,1017)",,,,,"(78,77)",,,"(390,45)","(183,511)",,,,,,
23283,,,,"(48,743)",,"(282,72)","(947,406)",,,,,,"(952,1015)",,"(159,1017)",,,,,"(74,77)",,,,"(184,517)",,,,,,
23284,,,,"(49,744)",,"(282,73)","(947,406)",,,,,,"(953,1016)",,"(159,1017)",,,,,"(74,77)",,,,"(186,515)",,,,,,
23285,,,,"(49,744)",,"(282,71)","(947,405)",,,,,"(538,44)","(952,1016)",,"(159,1018)",,,,,"(78,77)",,,,"(184,513)",,,,,,
23286,,,,"(49,744)",,"(282,73)",,,,,,,"(952,1016)",,"(159,1018)",,,,,"(74,77)",,,,"(184,514)",,,,,,
23287,,,,"(49,744)",,"(282,71)","(947,406)",,,,,,"(952,1016)",,"(159,1018)",,,,"(258,52)","(78,77)",,,,"(184,514)",,,,,,
23288,,,,"(49,744)",,"(282,73)","(947,406)",,,,,,"(951,1015)",,"(159,1018)",,,,"(258,53)","(74,77)",,,,"(185,516)",,,,,,
23289,,,,"(49,744)",,"(281,73)","(944,407)",,,,,,"(952,1016)",,"(159,1018)",,,,,"(74,77)",,,,"(185,515)",,,,,,
23290,,,,"(48,744)",,"(282,73)","(944,407)",,,,,,"(952,1015)",,"(159,1018)",,,,,"(77,77)",,,,"(183,512)",,,,,,
23291,,,,"(49,743)",,"(282,73)","(947,406)",,,,,,"(952,1016)",,"(159,1018)",,,,,"(74,77)",,,,"(185,514)",,,,,,
23292,,,,"(49,744)",,"(282,73)","(947,406)",,,,,,"(952,1016)",,"(159,1018)",,,,,"(78,77)",,,"(390,46)","(185,516)",,,,,,
23293,,,,"(49,744)",,"(282,72)","(945,407)",,,,,,"(952,1015)",,"(159,1018)",,,,,"(78,77)",,,,"(187,519)",,,,,,
23294,,,,"(49,744)",,"(282,72)","(944,407)",,,,,"(538,44)","(956,1015)",,"(159,1018)",,,,,"(74,77)",,,,"(186,517)",,,,,,
23295,,,,"(49,744)",,"(282,72)","(944,407)",,,,,,"(956,1016)",,"(159,1018)",,,,"(257,54)","(74,77)",,,,"(183,512)",,,,,,
23296,,,,"(49,744)",,"(282,72)","(944,408)",,,,,,"(955,1016)",,"(159,1018)",,,,,"(74,77)",,,,"(183,513)",,,,,,
23297,,,,"(49,744)",,"(282,71)","(947,406)",,,,,,"(956,1016)",,"(159,1018)",,,,,"(74,77)",,,,"(186,517)",,,,,,
23298,,,,"(49,744)",,"(282,71)",,,,,,,"(956,1016)",,"(159,1018)",,,,,"(74,77)",,,,"(186,517)",,,,,,
23299,,,,"(49,744)",,"(282,71)","(946,407)",,,,,,"(956,1016)",,"(159,1018)",,,,,"(78,77)",,,,"(186,518)",,,,,,
23300,,,,"(49,744)",,,"(946,407)",,,,,,"(955,1016)",,"(159,1018)",,,,,"(74,77)",,,,"(185,518)",,,,,,
23301,,,,"(49,744)",,,"(944,406)",,,,,,"(956,1016)",,"(159,1018)",,,,,"(74,77)",,,,"(185,516)",,,,"(282,71)",,
23302,,,,"(49,744)",,,"(944,406)",,,,,,"(956,1016)",,"(159,1018)",,,,"(257,53)","(74,77)",,,,"(187,524)",,,,"(282,71)",,
23303,,,,"(49,744)",,,"(944,406)",,,,,,"(951,1016)",,"(159,1018)",,,,,"(74,77)",,,,"(187,524)",,,,"(282,71)",,
23304,,,,"(49,744)",,,"(944,407)",,,,,,"(953,1019)",,"(159,1018)",,,,,"(78,77)",,,,"(186,524)",,,,"(282,71)",,
23305,,,,"(48,744)",,,"(944,406)",,,,,,"(955,1019)",,"(159,1018)",,,,,"(74,77)",,,,"(189,524)",,,,"(282,71)",,
23306,,,,"(49,745)",,,"(944,406)",,,,,,"(955,1017)",,"(159,1018)",,,,,"(74,77)",,,,"(186,522)",,,,"(282,71)",,
23307,,,,"(49,744)",,,"(944,406)",,,,,,,,"(159,1018)",,,,,"(74,77)",,,,"(187,522)",,,,"(282,71)",,
23308,,,,"(49,745)",,,"(944,407)",,,,,,"(956,1019)",,"(159,1018)",,,,,"(78,77)",,,"(391,45)","(187,522)",,,,"(282,71)",,
23309,,,,"(49,745)",,,"(944,406)",,,,,,"(955,1016)",,"(159,1018)",,,,,"(74,77)",,,,"(187,522)",,,,"(282,71)",,
23310,,,,"(49,745)",,,"(944,406)",,,,,,"(956,1016)",,"(159,1018)",,,,,"(75,77)",,,,"(188,522)",,,,"(283,71)",,
23311,,,,"(49,744)",,,"(944,406)",,,,,,"(956,1020)",,"(159,1018)",,,,,"(74,77)",,,"(390,45)","(188,521)",,,,"(282,71)",,
23312,,,,"(49,744)",,,"(944,406)",,,,,,"(956,1019)",,"(159,1018)",,,,,"(75,77)",,,,"(188,521)",,,,"(282,71)",,
23313,,,,"(49,745)",,,,,,,,,"(956,1019)",,"(160,1018)",,,,,"(74,77)",,,,"(185,517)",,,,"(282,71)",,
23314,,,,"(49,744)",,,"(944,406)",,,,,,"(956,1017)",,"(159,1018)",,,,,"(79,77)",,,,"(185,517)",,,,"(282,72)",,
23315,,,,"(49,744)",,,"(944,406)",,,,,"(539,44)","(956,1016)",,"(159,1018)",,,,,"(74,77)",,,,"(185,517)",,,,"(282,72)",,
23316,,,,"(49,744)",,,"(944,406)",,,,,,"(956,1016)",,"(160,1018)",,,,"(257,54)","(74,77)",,,,"(185,516)",,,,"(282,72)",,
23317,,,,"(49,744)",,,"(944,406)",,,,,,"(956,1016)",,"(159,1018)",,,,,"(74,77)",,,,"(187,519)",,,,"(282,72)",,
23318,,,,"(49,745)",,,"(944,406)",,,,,,"(956,1016)",,"(159,1018)",,,,,"(74,77)",,,,"(184,516)",,,,"(282,72)",,
23319,,,,"(49,744)",,,"(944,406)",,,,,,"(956,1016)",,"(159,1018)",,,,,"(74,77)",,,"(390,45)","(187,519)",,,,"(282,72)",,
23320,,,,"(49,744)",,,"(944,406)",,,,,,"(956,1016)",,"(159,1018)",,,,,"(79,77)",,,,"(187,519)",,,,"(282,72)",,
23321,,,,"(49,744)",,,,,,,,,"(956,1016)",,"(160,1018)",,,,,"(74,77)",,,"(390,45)","(187,519)",,,,"(282,71)",,
23322,,,,"(49,744)",,,"(944,406)",,,,,,"(956,1016)",,"(159,1017)",,,,,"(74,77)",,,,"(187,519)",,,,"(282,71)",,
23323,,,,"(49,744)",,,"(944,406)",,,,,,"(956,1016)",,"(159,1017)",,,,,"(74,77)",,,"(390,45)","(187,519)",,,,"(282,71)",,
23324,,,,"(49,744)",,,"(943,406)",,,,,"(537,44)","(956,1018)",,,,,,,"(78,77)",,,,"(187,519)",,,,,,
23325,,,,"(49,744)",,,"(946,406)",,,,,,"(956,1018)",,,,,,,"(75,77)",,,"(391,45)","(187,518)",,"(1312,1030)",,,,
23326,,,,"(49,744)",,,"(946,406)",,,,,,"(956,1016)",,"(159,1016)",,,,,"(75,77)",,,,"(187,518)",,"(1312,1030)",,,,
23327,,,,"(49,743)",,,"(947,407)",,,,,,"(956,1019)",,,,,,,"(74,77)",,,"(390,45)","(187,519)",,,,,,
23328,,,,"(49,745)",,,"(947,407)",,,,,,"(955,1016)",,"(159,1018)",,,,,"(75,77)",,,,"(187,519)",,,,,,
23329,,,,"(49,745)",,,"(947,406)",,,,,,"(956,1016)",,"(159,1018)",,,,,"(75,77)",,,,"(185,515)",,,,,,
23330,,,,"(49,745)",,,"(947,406)",,,,,,"(955,1016)",,"(159,1018)",,,,,"(75,77)",,,,"(187,518)",,"(1312,1030)",,,,
23331,,,,"(49,745)",,,"(947,406)",,,,,,"(956,1016)",,,,,,,"(75,77)",,,,"(188,519)",,,,,,
23332,,,,"(49,745)",,,"(946,406)",,,,,,"(956,1016)",,"(160,1018)",,,,,"(75,77)",,,,"(187,518)",,,,,,
23333,,,,"(49,744)",,,"(946,406)",,,,,,"(956,1016)",,"(159,1018)",,,,,"(75,77)",,,,"(188,518)",,,,,,
23334,,,,"(49,744)",,,"(946,406)","(339,46)",,,,,"(956,1016)",,"(159,1018)",,,,,"(75,77)",,,"(391,45)","(188,518)",,,,,,
23335,,,,"(49,744)",,,"(945,406)",,,,,,"(956,1016)",,,,,,,"(75,77)",,,,"(188,518)",,"(1313,1030)",,,,
23336,,,,"(49,745)",,,,,,,,,"(956,1016)",,"(159,1018)",,,,,"(75,77)",,,,"(187,518)",,,,,,
23337,,,,"(49,744)",,,,,,,,"(538,44)","(956,1018)",,"(159,1018)",,,,,"(75,77)",,,,"(188,518)",,"(1312,1030)",,,,
23338,,,,"(49,744)",,,"(944,405)",,,,,,"(956,1018)",,"(160,1018)",,,,,"(75,77)",,,"(387,45)","(188,518)",,,,,,
23339,,,,"(49,744)",,,"(944,405)",,,,,,"(956,1016)",,"(160,1018)",,,,,"(75,77)",,,,"(188,518)",,"(1312,1030)",,,,
23340,,,,"(49,745)",,,"(943,406)",,,,,,"(956,1017)",,"(160,1018)",,,,,"(75,77)",,,"(387,45)","(187,518)",,,,,,
23341,,,,"(49,745)",,,"(947,406)",,,,,"(538,44)","(956,1016)",,"(159,1018)",,,,,"(75,77)",,,,"(185,514)",,"(1312,1030)",,,,
23342,,,,"(49,744)",,,"(944,406)",,,,,"(538,44)","(956,1016)",,"(160,1018)",,,,,"(75,77)",,,,"(185,514)",,,,,,
23343,,,,"(49,744)",,,"(944,406)",,,,,"(538,44)","(956,1016)",,"(160,1017)",,,,,"(75,77)",,,"(392,45)","(187,518)",,"(1312,1030)",,,,
23344,,,,"(49,745)",,,"(947,406)",,,,,"(539,44)","(956,1016)",,"(160,1018)",,,,,"(75,77)",,,,"(187,517)",,,,,,
23345,,,,"(49,743)",,,"(947,406)",,,,,"(538,44)","(956,1016)",,,,,,,"(75,77)",,,,"(187,517)",,,,,,
23346,,,,"(49,744)",,,"(947,406)",,,,,"(538,44)","(956,1016)",,"(160,1018)",,,,,"(75,77)",,,,"(187,517)",,,,,,
23347,,,,"(49,744)",,,"(947,406)",,,,,"(538,44)","(956,1016)",,"(160,1018)",,,,,"(75,77)",,,,"(186,517)",,,,,,
23348,,,,"(49,743)",,,"(945,406)",,,,,"(538,44)","(956,1016)",,"(160,1018)",,,,,"(78,77)",,,,"(187,517)",,,,,,
23349,,,,"(49,744)",,,"(946,406)",,,,,"(539,44)","(956,1016)",,"(159,1018)",,,,,"(78,77)",,,,"(187,517)",,,,,,
23350,,,,"(49,745)",,,"(947,406)",,,,,"(538,44)","(956,1016)",,"(160,1018)",,,,"(257,52)","(75,77)",,,"(386,45)","(187,517)",,,,,,
23351,,,,"(49,744)",,,"(947,406)",,,,,,"(956,1016)",,"(160,1018)",,,,,"(78,77)",,,"(339,46)","(187,518)",,"(1311,1030)",,,,
23352,,,,"(49,745)",,,"(945,406)",,,,,,"(956,1016)",,"(159,1017)",,,,,"(78,77)",,,,"(186,518)",,,,,,
23353,,,,"(49,744)",,,"(945,406)",,,,,,"(956,1016)",,"(160,1017)",,,,,"(79,77)",,,,"(187,518)",,"(1311,1030)",,,,
23354,,,,"(49,745)",,,"(945,406)",,,,,,"(956,1016)",,"(160,1017)",,,,"(257,53)","(79,77)",,,,"(187,519)",,,,,,
23355,,,,"(49,744)",,,"(945,406)",,,,,"(538,44)","(956,1016)",,"(160,1017)",,,,"(257,53)","(78,77)",,,,"(187,518)",,,,,,
23356,,,,"(49,745)",,,"(943,407)","(387,45)",,,,"(539,44)","(956,1016)",,"(160,1017)",,,,"(257,52)","(79,77)",,,,"(186,518)",,,,,,
23357,,,,"(49,744)",,,"(944,407)","(387,45)",,,,,"(956,1016)",,"(160,1018)",,,,"(257,52)","(79,77)",,,,"(187,518)",,"(1312,1030)",,,,
23358,,,,"(49,745)",,,,,,,,"(545,44)","(956,1016)",,"(159,1018)",,,,,"(75,77)",,,,"(187,518)",,"(1311,1030)",,,,
23359,,,,"(49,744)",,,,,,,,"(545,44)","(956,1015)",,"(159,1018)",,,,,"(75,77)",,,,"(187,518)",,,,,,
23360,,,,"(49,744)",,,"(945,406)","(387,45)",,,,"(539,44)","(956,1015)",,"(159,1018)",,,,,"(75,76)",,,,"(187,518)",,,,,,
23361,,,,"(49,744)",,,,"(387,45)",,,,,"(956,1016)",,"(159,1018)",,,,"(256,52)","(78,77)",,,,,,"(1310,1030)",,,,
23362,,,,"(49,744)",,,,,,,,"(539,44)","(956,1016)",,"(159,1018)",,,,,"(75,77)",,,,,,,,,,
23363,,,,"(49,745)",,,"(945,406)",,,,,"(538,44)","(956,1016)",,"(159,1018)",,,,,"(75,77)",,,,"(187,518)",,"(1311,1030)",,,,
23364,,,,"(49,744)",,,,,,,,,"(956,1016)",,"(159,1018)",,,,,"(75,77)",,,,"(187,518)",,,,,,
23365,,,,"(49,745)",,,,"(386,45)",,,,"(538,44)","(956,1016)",,"(159,1018)",,,,,"(75,77)",,,"(339,46)","(187,518)",,,,,,
23366,,,,"(49,744)",,,,"(386,45)",,,,,"(956,1016)",,"(159,1018)",,,,,"(74,76)",,,"(340,46)","(187,518)",,,,,,
23367,,,,"(49,745)",,,,"(386,45)",,,,,"(956,1016)",,"(160,1018)",,,,,"(75,76)",,,,,,,,,,
23368,,,,"(49,745)",,,,"(392,45)",,,,"(538,44)","(956,1016)",,"(160,1018)",,,,,"(75,77)",,,,"(187,518)",,,,,,
23369,,,,"(49,744)",,,,"(387,45)",,,,,"(956,1016)",,"(159,1018)",,,,,"(75,76)",,,,"(187,518)",,,,,,
23370,,,,"(49,744)",,,"(946,406)",,,,,,"(956,1016)",,"(159,1018)",,,,,"(75,77)",,,,"(186,518)",,,,,,
23371,,,,"(49,744)",,,"(946,406)","(387,45)",,,,,"(956,1016)",,"(159,1016)",,,,,"(75,77)",,,,"(186,518)",,,,,,
23372,,,,"(49,744)",,,"(947,406)",,,,,,"(956,1016)",,"(160,1018)",,,,"(257,54)","(78,77)",,,,"(187,518)",,,,,,
23373,,,,"(49,744)",,,"(948,406)","(386,45)",,,,,"(956,1015)",,"(159,1015)",,,,,"(75,77)",,,,"(187,518)",,,,,,
23374,,,,"(49,744)",,,"(943,406)",,,,,"(538,44)","(956,1017)",,"(159,1018)",,,,,"(75,77)",,,,"(187,518)",,,,,,
23375,,,,"(49,744)",,,"(943,407)","(391,45)",,,,"(538,44)","(956,1017)",,"(160,1018)",,,,,"(75,77)",,,,"(185,514)",,,,,,
23376,,,,"(49,743)",,,"(944,407)",,,,,,"(956,1017)",,"(160,1018)",,,,,"(75,77)",,,,"(187,518)",,,,,,
23377,,,,"(49,745)",,,"(947,406)",,,,,"(538,44)","(956,1016)",,"(160,1018)",,,,"(257,53)","(78,77)",,,,"(187,518)",,"(1311,1030)",,,,
23378,,,,"(49,743)",,,"(946,406)",,,,,"(538,44)","(956,1016)",,"(160,1018)",,,,,"(79,77)",,,,"(187,518)",,,,,,
23379,,,,"(49,745)",,,"(947,406)",,,,,,"(956,1016)",,"(160,1018)",,,,"(259,57)","(75,77)",,,,"(187,518)",,"(1311,1030)",,,,
23380,,,,"(49,743)",,,"(947,406)",,,,,"(538,44)","(956,1015)",,"(159,1018)",,,,,"(75,77)",,,,"(187,518)",,,,,,
23381,,,,"(49,743)",,,,,,,,,"(956,1015)",,"(159,1018)",,,,,"(79,77)",,,,"(187,518)",,,,,,
23382,,,,"(49,745)",,,"(947,406)",,,,,,"(956,1016)",,"(159,1018)",,,,,"(79,77)",,,,"(187,518)",,,,,,
23383,,,,"(49,744)",,,"(947,406)","(386,45)",,,,"(538,44)","(956,1016)",,"(159,1016)",,,,,"(79,77)",,,,"(187,518)",,,,,,
23384,,,,"(49,745)",,,"(947,406)",,,,,,"(956,1016)",,"(159,1016)",,,,,"(78,77)",,,,"(187,518)",,,,,,
23385,,,,"(49,744)",,,"(947,406)",,,,,,"(956,1016)",,"(159,1017)",,,,,"(75,77)",,,,"(187,518)",,,,,,
23386,,,,"(49,745)",,,"(947,406)",,,,,"(538,44)","(956,1016)",,"(159,1016)",,,,,"(75,77)",,,,"(187,518)",,,,,,
23387,,,,"(49,744)",,,"(945,406)",,,,,"(538,44)","(956,1016)",,"(159,1016)",,,,,"(75,77)",,,,"(187,518)",,,,,,
23388,,,,"(49,745)",,,"(947,406)",,,,,"(538,44)","(956,1016)",,"(160,1016)",,,,,"(79,77)",,,,"(187,518)",,"(1312,1030)",,,,
23389,,,,"(49,745)",,,"(945,406)",,,,,"(539,44)","(956,1016)",,"(159,1016)",,,,,"(79,77)",,,,"(187,518)",,,,,,
23390,,,,"(49,745)",,,"(948,406)","(391,45)",,,,,"(956,1016)",,"(159,1016)",,,,,"(75,77)",,,,"(187,518)",,"(1312,1030)",,,,
23391,,,,"(49,745)",,,"(947,406)",,,,,"(538,44)","(956,1016)",,"(159,1016)",,,,,"(75,77)",,,,"(186,518)",,,,,,
23392,,,,"(49,745)",,,"(947,406)",,,,,"(538,44)","(956,1016)",,"(159,1016)",,,,,"(79,77)",,,,"(187,518)",,,,,,
23393,,,,"(49,744)",,,"(947,406)","(386,45)",,,,"(539,44)","(956,1016)",,"(159,1016)",,,,,"(75,77)",,,,"(187,518)",,,,,,
23394,,,,"(49,744)",,,"(947,406)","(391,45)",,,,"(538,44)","(956,1016)",,"(159,1018)",,,,,"(78,77)",,,,"(187,518)",,,,,,
23395,,,,"(49,744)",,,"(947,406)",,,,,"(538,44)","(956,1016)",,"(159,1016)",,,,,"(78,77)",,,,"(187,518)",,,,,,
23396,,,,"(49,744)",,,"(947,406)",,,,,"(539,44)","(956,1016)",,"(159,1016)",,,,,"(79,77)",,,,"(187,518)",,,,,,
23397,,,,"(49,745)",,,"(947,406)","(390,45)",,,,,"(956,1016)",,,,,,,"(75,77)",,,,"(187,518)",,,,,,
23398,,,,"(49,744)",,,"(943,406)",,,,,,"(956,1016)",,"(159,1016)",,,,,"(75,77)",,,,"(187,518)",,,,,,
23399,,,,"(49,744)",,,"(943,407)",,,,,,"(956,1016)",,"(159,1018)",,,,,"(75,77)",,,,"(187,518)",,,,,,
23400,,,,"(49,744)",,,"(943,407)",,,,,,"(956,1016)",,"(159,1018)",,,,,"(75,77)",,,,"(187,518)",,,,,,
23401,,,,"(49,745)",,,"(943,407)",,,,,,"(956,1016)",,"(159,1018)",,,,,"(75,78)",,,,"(187,519)",,,,,,
23402,,,,"(49,745)",,,"(943,407)",,,,,,"(956,1016)",,,,,,,"(75,77)",,,,"(187,519)",,,,,,
23403,,,,"(49,745)",,,"(943,408)",,,,,,"(956,1016)",,"(159,1018)",,,,,"(75,77)",,,,"(186,519)",,,,,,
23404,,,,"(49,744)",,,"(943,408)",,,,,,"(956,1016)",,"(159,1018)",,,,,"(75,78)",,,,"(187,518)",,,,,,
23405,,,,"(49,744)",,,"(943,407)",,,,,,"(956,1016)",,,,,,,"(75,77)",,,,"(186,519)",,,,,,
23406,,,,"(49,745)",,,"(943,407)",,,,,,"(956,1015)",,"(159,1016)",,,,,"(75,77)",,,,"(186,518)",,,,,,
23407,,,,"(49,745)",,,"(943,407)",,,,,,"(956,1015)",,,,,,,"(75,78)",,,,"(186,519)",,,,,,
23408,,,,"(49,745)",,,"(943,407)",,,,,,"(956,1016)",,"(159,1016)",,,,,"(75,77)",,,,"(186,519)",,,,,,
23409,,,,"(49,745)",,,"(944,407)",,,,,,"(956,1015)",,"(159,1016)",,,,,"(75,77)",,,,"(187,518)",,,,,,
23410,,,,"(49,745)",,,"(943,407)",,,,,,"(957,1016)",,,,,,,"(75,77)",,,,"(187,519)",,,,,,
23411,,,,"(49,744)",,,"(943,407)",,,,,,"(956,1016)",,"(159,1016)",,,,,"(75,77)",,,,"(186,519)",,,,,,
23412,,,,"(49,745)",,,"(943,407)",,,,,,"(956,1015)",,"(159,1017)",,,,,"(78,77)",,,,"(187,519)",,,,,,
23413,,,,"(49,745)",,,"(944,407)",,,,,,"(956,1015)",,"(159,1017)",,,,,"(75,77)",,,,"(186,519)",,,,,,
